no,gender,age,height,weight,bmi,griffith,sensitivity,preference,environment,season,ta,hr,va,date,time
14.0,1.0,24.0,181.0,70.0,21.37,1.16,1.0,-1.0,1.0,0.0,26.13,64,0.48,392,3
16.0,1.0,23.0,180.0,70.0,21.6,2.27,1.0,-1.0,-1.0,0.0,26.0,64,0.24,392,0
16.0,1.0,23.0,180.0,70.0,21.6,2.27,1.0,-1.0,-1.0,0.0,26.5,64,0.84,392,1
16.0,1.0,23.0,180.0,70.0,21.6,2.27,1.0,-1.0,-1.0,0.0,26.9,64,0.72,392,2
16.0,1.0,23.0,180.0,70.0,21.6,2.27,1.0,-1.0,-1.0,0.0,26.35,64,0.0,392,3
18.0,0.0,22.0,163.0,48.0,18.07,1.09,1.0,-1.0,-1.0,0.0,26.0,64,0.48,392,0
18.0,0.0,22.0,163.0,48.0,18.07,1.09,1.0,-1.0,-1.0,0.0,26.54,64,0.48,392,1
18.0,0.0,22.0,163.0,48.0,18.07,1.09,1.0,-1.0,-1.0,0.0,26.28,64,0.48,392,2
18.0,0.0,22.0,163.0,48.0,18.07,1.09,1.0,-1.0,-1.0,0.0,26.3,64,0.24,392,3
30.0,1.0,31.0,180.0,66.0,20.37,0.59,1.0,0.0,1.0,0.0,26.0,64,1.08,392,0
30.0,1.0,31.0,180.0,66.0,20.37,0.59,1.0,0.0,1.0,0.0,26.2,64,0.6,392,1
30.0,1.0,31.0,180.0,66.0,20.37,0.59,1.0,0.0,1.0,0.0,26.44,64,0.24,392,2
30.0,1.0,31.0,180.0,66.0,20.37,0.59,1.0,0.0,1.0,0.0,26.35,64,0.72,392,3
43.0,0.0,28.0,161.0,57.0,21.99,0.44,1.0,1.0,0.0,0.0,26.0,64,1.08,392,0
43.0,0.0,28.0,161.0,57.0,21.99,0.44,1.0,1.0,0.0,0.0,26.83,64,0.6,392,1
43.0,0.0,28.0,161.0,57.0,21.99,0.44,1.0,1.0,0.0,0.0,26.01,64,0.0,392,2
43.0,0.0,28.0,161.0,57.0,21.99,0.44,1.0,1.0,0.0,0.0,26.04,64,0.36,392,3
46.0,1.0,22.0,179.0,77.0,24.03,0.89,1.0,1.0,1.0,0.0,26.0,64,1.08,392,0
46.0,1.0,22.0,179.0,77.0,24.03,0.89,1.0,1.0,1.0,0.0,26.97,64,0.24,392,1
46.0,1.0,22.0,179.0,77.0,24.03,0.89,1.0,1.0,1.0,0.0,26.59,64,0.0,392,2
46.0,1.0,22.0,179.0,77.0,24.03,0.89,1.0,1.0,1.0,0.0,26.32,64,1.08,392,3
49.0,0.0,23.0,170.0,60.0,20.76,0.88,1.0,-1.0,-1.0,0.0,26.0,64,0.6,392,0
49.0,0.0,23.0,170.0,60.0,20.76,0.88,1.0,-1.0,-1.0,0.0,26.31,64,1.08,392,1
49.0,0.0,23.0,170.0,60.0,20.76,0.88,1.0,-1.0,-1.0,0.0,26.81,64,0.96,392,2
49.0,0.0,23.0,170.0,60.0,20.76,0.88,1.0,-1.0,-1.0,0.0,26.9,64,0.84,392,3
51.0,0.0,23.0,163.0,55.0,20.7,0.89,1.0,-1.0,-1.0,0.0,26.0,64,0.36,392,0
51.0,0.0,23.0,163.0,55.0,20.7,0.89,1.0,-1.0,-1.0,0.0,26.21,64,0.12,392,1
51.0,0.0,23.0,163.0,55.0,20.7,0.89,1.0,-1.0,-1.0,0.0,26.47,64,0.36,392,2
51.0,0.0,23.0,163.0,55.0,20.7,0.89,1.0,-1.0,-1.0,0.0,26.04,64,0.36,392,3
8.0,0.0,28.0,168.0,54.0,19.13,0.49,1.0,0.0,1.0,0.0,26.5,64,0.6,393,0
8.0,0.0,28.0,168.0,54.0,19.13,0.49,1.0,0.0,1.0,0.0,26.69,64,0.96,393,1
8.0,0.0,28.0,168.0,54.0,19.13,0.49,1.0,0.0,1.0,0.0,27.32,64,0.84,393,2
8.0,0.0,28.0,168.0,54.0,19.13,0.49,1.0,0.0,1.0,0.0,27.39,64,0.84,393,3
9.0,1.0,22.0,180.0,65.0,20.06,1.05,1.0,-1.0,-1.0,0.0,26.5,64,0.36,393,0
9.0,1.0,22.0,180.0,65.0,20.06,1.05,1.0,-1.0,-1.0,0.0,26.51,64,0.6,393,1
9.0,1.0,22.0,180.0,65.0,20.06,1.05,1.0,-1.0,-1.0,0.0,26.97,64,0.72,393,2
9.0,1.0,22.0,180.0,65.0,20.06,1.05,1.0,-1.0,-1.0,0.0,27.22,64,0.36,393,3
14.0,1.0,24.0,181.0,70.0,21.37,1.16,1.0,-1.0,1.0,0.0,26.5,64,0.24,393,0
14.0,1.0,24.0,181.0,70.0,21.37,1.16,1.0,-1.0,1.0,0.0,27.24,64,0.72,393,1
14.0,1.0,24.0,181.0,70.0,21.37,1.16,1.0,-1.0,1.0,0.0,26.88,64,0.6,393,2
14.0,1.0,24.0,181.0,70.0,21.37,1.16,1.0,-1.0,1.0,0.0,27.12,64,0.96,393,3
16.0,1.0,23.0,180.0,70.0,21.6,2.27,1.0,-1.0,-1.0,0.0,26.5,64,0.84,393,0
16.0,1.0,23.0,180.0,70.0,21.6,2.27,1.0,-1.0,-1.0,0.0,27.42,64,0.72,393,1
16.0,1.0,23.0,180.0,70.0,21.6,2.27,1.0,-1.0,-1.0,0.0,27.18,64,0.48,393,2
16.0,1.0,23.0,180.0,70.0,21.6,2.27,1.0,-1.0,-1.0,0.0,26.76,64,0.12,393,3
18.0,0.0,22.0,163.0,48.0,18.07,1.09,1.0,-1.0,-1.0,0.0,26.5,64,0.24,393,0
18.0,0.0,22.0,163.0,48.0,18.07,1.09,1.0,-1.0,-1.0,0.0,26.52,64,0.12,393,1
18.0,0.0,22.0,163.0,48.0,18.07,1.09,1.0,-1.0,-1.0,0.0,27.44,64,0.84,393,2
18.0,0.0,22.0,163.0,48.0,18.07,1.09,1.0,-1.0,-1.0,0.0,27.14,64,0.48,393,3
30.0,1.0,31.0,180.0,66.0,20.37,0.59,1.0,0.0,1.0,0.0,26.5,64,0.6,393,0
30.0,1.0,31.0,180.0,66.0,20.37,0.59,1.0,0.0,1.0,0.0,27.39,64,0.6,393,1
30.0,1.0,31.0,180.0,66.0,20.37,0.59,1.0,0.0,1.0,0.0,27.31,64,0.12,393,2
30.0,1.0,31.0,180.0,66.0,20.37,0.59,1.0,0.0,1.0,0.0,26.7,64,1.2,393,3
43.0,0.0,28.0,161.0,57.0,21.99,0.44,1.0,1.0,0.0,0.0,26.5,64,0.24,393,0
43.0,0.0,28.0,161.0,57.0,21.99,0.44,1.0,1.0,0.0,0.0,27.1,64,0.36,393,1
43.0,0.0,28.0,161.0,57.0,21.99,0.44,1.0,1.0,0.0,0.0,26.98,64,0.48,393,2
43.0,0.0,28.0,161.0,57.0,21.99,0.44,1.0,1.0,0.0,0.0,27.36,64,1.08,393,3
46.0,1.0,22.0,179.0,77.0,24.03,0.89,1.0,1.0,1.0,0.0,26.5,64,0.48,393,0
46.0,1.0,22.0,179.0,77.0,24.03,0.89,1.0,1.0,1.0,0.0,27.16,64,1.2,393,1
46.0,1.0,22.0,179.0,77.0,24.03,0.89,1.0,1.0,1.0,0.0,26.56,64,0.72,393,2
46.0,1.0,22.0,179.0,77.0,24.03,0.89,1.0,1.0,1.0,0.0,27.46,64,0.6,393,3
49.0,0.0,23.0,170.0,60.0,20.76,0.88,1.0,-1.0,-1.0,0.0,26.5,64,0.12,393,0
49.0,0.0,23.0,170.0,60.0,20.76,0.88,1.0,-1.0,-1.0,0.0,27.03,64,0.48,393,1
49.0,0.0,23.0,170.0,60.0,20.76,0.88,1.0,-1.0,-1.0,0.0,27.03,64,0.24,393,2
49.0,0.0,23.0,170.0,60.0,20.76,0.88,1.0,-1.0,-1.0,0.0,26.71,64,0.72,393,3
51.0,0.0,23.0,163.0,55.0,20.7,0.89,1.0,-1.0,-1.0,0.0,26.5,64,1.08,393,0
51.0,0.0,23.0,163.0,55.0,20.7,0.89,1.0,-1.0,-1.0,0.0,26.69,64,0.6,393,1
51.0,0.0,23.0,163.0,55.0,20.7,0.89,1.0,-1.0,-1.0,0.0,26.55,64,0.24,393,2
51.0,0.0,23.0,163.0,55.0,20.7,0.89,1.0,-1.0,-1.0,0.0,26.85,64,0.96,393,3
8.0,0.0,28.0,168.0,54.0,19.13,0.49,1.0,0.0,1.0,0.0,27.0,64,0.36,394,0
8.0,0.0,28.0,168.0,54.0,19.13,0.49,1.0,0.0,1.0,0.0,27.72,64,1.08,394,1
8.0,0.0,28.0,168.0,54.0,19.13,0.49,1.0,0.0,1.0,0.0,27.64,64,0.36,394,2
8.0,0.0,28.0,168.0,54.0,19.13,0.49,1.0,0.0,1.0,0.0,27.15,64,0.72,394,3
9.0,1.0,22.0,180.0,65.0,20.06,1.05,1.0,-1.0,-1.0,0.0,27.0,64,0.84,394,0
9.0,1.0,22.0,180.0,65.0,20.06,1.05,1.0,-1.0,-1.0,0.0,27.08,64,0.72,394,1
9.0,1.0,22.0,180.0,65.0,20.06,1.05,1.0,-1.0,-1.0,0.0,27.85,64,0.96,394,2
9.0,1.0,22.0,180.0,65.0,20.06,1.05,1.0,-1.0,-1.0,0.0,27.18,64,0.96,394,3
14.0,1.0,24.0,181.0,70.0,21.37,1.16,1.0,-1.0,1.0,0.0,27.0,64,0.12,394,0
14.0,1.0,24.0,181.0,70.0,21.37,1.16,1.0,-1.0,1.0,0.0,27.15,64,0.36,394,1
14.0,1.0,24.0,181.0,70.0,21.37,1.16,1.0,-1.0,1.0,0.0,27.13,64,0.84,394,2
14.0,1.0,24.0,181.0,70.0,21.37,1.16,1.0,-1.0,1.0,0.0,27.6,64,0.12,394,3
16.0,1.0,23.0,180.0,70.0,21.6,2.27,1.0,-1.0,-1.0,0.0,27.0,64,1.08,394,0
16.0,1.0,23.0,180.0,70.0,21.6,2.27,1.0,-1.0,-1.0,0.0,27.87,64,1.2,394,1
16.0,1.0,23.0,180.0,70.0,21.6,2.27,1.0,-1.0,-1.0,0.0,27.15,64,0.84,394,2
16.0,1.0,23.0,180.0,70.0,21.6,2.27,1.0,-1.0,-1.0,0.0,27.27,64,0.36,394,3
18.0,0.0,22.0,163.0,48.0,18.07,1.09,1.0,-1.0,-1.0,0.0,27.0,64,0.84,394,0
18.0,0.0,22.0,163.0,48.0,18.07,1.09,1.0,-1.0,-1.0,0.0,27.53,64,0.36,394,1
18.0,0.0,22.0,163.0,48.0,18.07,1.09,1.0,-1.0,-1.0,0.0,27.36,64,0.6,394,2
18.0,0.0,22.0,163.0,48.0,18.07,1.09,1.0,-1.0,-1.0,0.0,27.57,64,0.36,394,3
30.0,1.0,31.0,180.0,66.0,20.37,0.59,1.0,0.0,1.0,0.0,27.0,64,0.96,394,0
30.0,1.0,31.0,180.0,66.0,20.37,0.59,1.0,0.0,1.0,0.0,27.96,64,0.24,394,1
30.0,1.0,31.0,180.0,66.0,20.37,0.59,1.0,0.0,1.0,0.0,27.73,64,0.6,394,2
30.0,1.0,31.0,180.0,66.0,20.37,0.59,1.0,0.0,1.0,0.0,27.38,64,0.24,394,3
43.0,0.0,28.0,161.0,57.0,21.99,0.44,1.0,1.0,0.0,0.0,27.0,64,0.12,394,0
43.0,0.0,28.0,161.0,57.0,21.99,0.44,1.0,1.0,0.0,0.0,27.16,64,1.2,394,1
43.0,0.0,28.0,161.0,57.0,21.99,0.44,1.0,1.0,0.0,0.0,27.73,64,0.84,394,2
43.0,0.0,28.0,161.0,57.0,21.99,0.44,1.0,1.0,0.0,0.0,27.49,64,1.08,394,3
46.0,1.0,22.0,179.0,77.0,24.03,0.89,1.0,1.0,1.0,0.0,27.0,64,0.48,394,0
46.0,1.0,22.0,179.0,77.0,24.03,0.89,1.0,1.0,1.0,0.0,27.69,64,0.36,394,1
46.0,1.0,22.0,179.0,77.0,24.03,0.89,1.0,1.0,1.0,0.0,27.24,64,1.08,394,2
46.0,1.0,22.0,179.0,77.0,24.03,0.89,1.0,1.0,1.0,0.0,27.93,64,0.0,394,3
49.0,0.0,23.0,170.0,60.0,20.76,0.88,1.0,-1.0,-1.0,0.0,27.0,64,0.84,394,0
49.0,0.0,23.0,170.0,60.0,20.76,0.88,1.0,-1.0,-1.0,0.0,27.92,64,0.36,394,1
49.0,0.0,23.0,170.0,60.0,20.76,0.88,1.0,-1.0,-1.0,0.0,27.79,64,0.36,394,2
49.0,0.0,23.0,170.0,60.0,20.76,0.88,1.0,-1.0,-1.0,0.0,27.13,64,0.12,394,3
51.0,0.0,23.0,163.0,55.0,20.7,0.89,1.0,-1.0,-1.0,0.0,27.0,64,0.96,394,0
51.0,0.0,23.0,163.0,55.0,20.7,0.89,1.0,-1.0,-1.0,0.0,27.17,64,0.0,394,1
51.0,0.0,23.0,163.0,55.0,20.7,0.89,1.0,-1.0,-1.0,0.0,27.13,64,0.96,394,2
51.0,0.0,23.0,163.0,55.0,20.7,0.89,1.0,-1.0,-1.0,0.0,27.77,64,0.24,394,3
8.0,0.0,28.0,168.0,54.0,19.13,0.49,1.0,0.0,1.0,0.0,27.5,64,0.36,395,0
8.0,0.0,28.0,168.0,54.0,19.13,0.49,1.0,0.0,1.0,0.0,27.89,64,0.96,395,1
8.0,0.0,28.0,168.0,54.0,19.13,0.49,1.0,0.0,1.0,0.0,28.39,64,0.84,395,2
8.0,0.0,28.0,168.0,54.0,19.13,0.49,1.0,0.0,1.0,0.0,28.2,64,0.84,395,3
9.0,1.0,22.0,180.0,65.0,20.06,1.05,1.0,-1.0,-1.0,0.0,27.5,64,0.84,395,0
9.0,1.0,22.0,180.0,65.0,20.06,1.05,1.0,-1.0,-1.0,0.0,28.05,64,0.24,395,1
9.0,1.0,22.0,180.0,65.0,20.06,1.05,1.0,-1.0,-1.0,0.0,28.39,64,0.0,395,2
9.0,1.0,22.0,180.0,65.0,20.06,1.05,1.0,-1.0,-1.0,0.0,27.62,64,0.12,395,3
14.0,1.0,24.0,181.0,70.0,21.37,1.16,1.0,-1.0,1.0,0.0,27.5,64,0.12,395,0
14.0,1.0,24.0,181.0,70.0,21.37,1.16,1.0,-1.0,1.0,0.0,28.24,64,0.36,395,1
14.0,1.0,24.0,181.0,70.0,21.37,1.16,1.0,-1.0,1.0,0.0,27.74,64,1.08,395,2
14.0,1.0,24.0,181.0,70.0,21.37,1.16,1.0,-1.0,1.0,0.0,27.76,64,1.2,395,3
16.0,1.0,23.0,180.0,70.0,21.6,2.27,1.0,-1.0,-1.0,0.0,27.5,64,0.96,395,0
16.0,1.0,23.0,180.0,70.0,21.6,2.27,1.0,-1.0,-1.0,0.0,27.55,64,0.72,395,1
16.0,1.0,23.0,180.0,70.0,21.6,2.27,1.0,-1.0,-1.0,0.0,27.9,64,0.84,395,2
16.0,1.0,23.0,180.0,70.0,21.6,2.27,1.0,-1.0,-1.0,0.0,27.54,64,0.12,395,3
18.0,0.0,22.0,163.0,48.0,18.07,1.09,1.0,-1.0,-1.0,0.0,27.5,64,1.08,395,0
18.0,0.0,22.0,163.0,48.0,18.07,1.09,1.0,-1.0,-1.0,0.0,28.17,64,0.12,395,1
18.0,0.0,22.0,163.0,48.0,18.07,1.09,1.0,-1.0,-1.0,0.0,27.88,64,0.24,395,2
18.0,0.0,22.0,163.0,48.0,18.07,1.09,1.0,-1.0,-1.0,0.0,27.79,64,0.84,395,3
30.0,1.0,31.0,180.0,66.0,20.37,0.59,1.0,0.0,1.0,0.0,27.5,64,1.08,395,0
30.0,1.0,31.0,180.0,66.0,20.37,0.59,1.0,0.0,1.0,0.0,28.42,64,0.36,395,1
30.0,1.0,31.0,180.0,66.0,20.37,0.59,1.0,0.0,1.0,0.0,28.06,64,0.12,395,2
30.0,1.0,31.0,180.0,66.0,20.37,0.59,1.0,0.0,1.0,0.0,28.14,64,0.24,395,3
43.0,0.0,28.0,161.0,57.0,21.99,0.44,1.0,1.0,0.0,0.0,27.5,64,0.36,395,0
43.0,0.0,28.0,161.0,57.0,21.99,0.44,1.0,1.0,0.0,0.0,27.52,64,0.36,395,1
43.0,0.0,28.0,161.0,57.0,21.99,0.44,1.0,1.0,0.0,0.0,27.87,64,0.0,395,2
43.0,0.0,28.0,161.0,57.0,21.99,0.44,1.0,1.0,0.0,0.0,28.26,64,0.96,395,3
46.0,1.0,22.0,179.0,77.0,24.03,0.89,1.0,1.0,1.0,0.0,27.5,64,0.6,395,0
46.0,1.0,22.0,179.0,77.0,24.03,0.89,1.0,1.0,1.0,0.0,27.56,64,0.96,395,1
46.0,1.0,22.0,179.0,77.0,24.03,0.89,1.0,1.0,1.0,0.0,27.98,64,0.24,395,2
46.0,1.0,22.0,179.0,77.0,24.03,0.89,1.0,1.0,1.0,0.0,27.88,64,0.96,395,3
49.0,0.0,23.0,170.0,60.0,20.76,0.88,1.0,-1.0,-1.0,0.0,27.5,64,0.12,395,0
49.0,0.0,23.0,170.0,60.0,20.76,0.88,1.0,-1.0,-1.0,0.0,27.53,64,0.96,395,1
49.0,0.0,23.0,170.0,60.0,20.76,0.88,1.0,-1.0,-1.0,0.0,28.14,64,0.12,395,2
49.0,0.0,23.0,170.0,60.0,20.76,0.88,1.0,-1.0,-1.0,0.0,27.72,64,0.36,395,3
51.0,0.0,23.0,163.0,55.0,20.7,0.89,1.0,-1.0,-1.0,0.0,27.5,64,0.12,395,0
51.0,0.0,23.0,163.0,55.0,20.7,0.89,1.0,-1.0,-1.0,0.0,28.31,64,0.36,395,1
51.0,0.0,23.0,163.0,55.0,20.7,0.89,1.0,-1.0,-1.0,0.0,27.77,64,0.36,395,2
51.0,0.0,23.0,163.0,55.0,20.7,0.89,1.0,-1.0,-1.0,0.0,27.68,64,0.24,395,3
8.0,0.0,28.0,168.0,54.0,19.13,0.49,1.0,0.0,1.0,0.0,28.0,64,1.08,396,0
8.0,0.0,28.0,168.0,54.0,19.13,0.49,1.0,0.0,1.0,0.0,28.35,64,0.96,396,1
8.0,0.0,28.0,168.0,54.0,19.13,0.49,1.0,0.0,1.0,0.0,28.38,64,0.84,396,2
8.0,0.0,28.0,168.0,54.0,19.13,0.49,1.0,0.0,1.0,0.0,28.1,64,0.48,396,3
9.0,1.0,22.0,180.0,65.0,20.06,1.05,1.0,-1.0,-1.0,0.0,28.0,64,0.72,396,0
9.0,1.0,22.0,180.0,65.0,20.06,1.05,1.0,-1.0,-1.0,0.0,28.43,64,0.12,396,1
9.0,1.0,22.0,180.0,65.0,20.06,1.05,1.0,-1.0,-1.0,0.0,28.59,64,0.48,396,2
9.0,1.0,22.0,180.0,65.0,20.06,1.05,1.0,-1.0,-1.0,0.0,28.28,64,0.84,396,3
14.0,1.0,24.0,181.0,70.0,21.37,1.16,1.0,-1.0,1.0,0.0,28.0,64,0.84,396,0
14.0,1.0,24.0,181.0,70.0,21.37,1.16,1.0,-1.0,1.0,0.0,28.46,64,0.6,396,1
14.0,1.0,24.0,181.0,70.0,21.37,1.16,1.0,-1.0,1.0,0.0,28.68,64,0.36,396,2
14.0,1.0,24.0,181.0,70.0,21.37,1.16,1.0,-1.0,1.0,0.0,28.79,64,1.08,396,3
16.0,1.0,23.0,180.0,70.0,21.6,2.27,1.0,-1.0,-1.0,0.0,28.0,64,0.72,396,0
16.0,1.0,23.0,180.0,70.0,21.6,2.27,1.0,-1.0,-1.0,0.0,28.06,64,0.12,396,1
16.0,1.0,23.0,180.0,70.0,21.6,2.27,1.0,-1.0,-1.0,0.0,28.68,64,0.84,396,2
16.0,1.0,23.0,180.0,70.0,21.6,2.27,1.0,-1.0,-1.0,0.0,28.22,64,0.96,396,3
18.0,0.0,22.0,163.0,48.0,18.07,1.09,1.0,-1.0,-1.0,0.0,28.0,64,0.6,396,0
18.0,0.0,22.0,163.0,48.0,18.07,1.09,1.0,-1.0,-1.0,0.0,28.5,64,0.0,396,1
18.0,0.0,22.0,163.0,48.0,18.07,1.09,1.0,-1.0,-1.0,0.0,28.16,64,1.2,396,2
18.0,0.0,22.0,163.0,48.0,18.07,1.09,1.0,-1.0,-1.0,0.0,28.63,64,0.84,396,3
30.0,1.0,31.0,180.0,66.0,20.37,0.59,1.0,0.0,1.0,0.0,28.0,64,0.36,396,0
30.0,1.0,31.0,180.0,66.0,20.37,0.59,1.0,0.0,1.0,0.0,28.7,64,0.24,396,1
30.0,1.0,31.0,180.0,66.0,20.37,0.59,1.0,0.0,1.0,0.0,28.89,64,0.36,396,2
30.0,1.0,31.0,180.0,66.0,20.37,0.59,1.0,0.0,1.0,0.0,28.07,64,0.72,396,3
43.0,0.0,28.0,161.0,57.0,21.99,0.44,1.0,1.0,0.0,0.0,28.0,64,1.08,396,0
43.0,0.0,28.0,161.0,57.0,21.99,0.44,1.0,1.0,0.0,0.0,28.32,64,0.24,396,1
43.0,0.0,28.0,161.0,57.0,21.99,0.44,1.0,1.0,0.0,0.0,28.97,64,0.84,396,2
43.0,0.0,28.0,161.0,57.0,21.99,0.44,1.0,1.0,0.0,0.0,28.86,64,0.36,396,3
46.0,1.0,22.0,179.0,77.0,24.03,0.89,1.0,1.0,1.0,0.0,28.0,64,0.84,396,0
46.0,1.0,22.0,179.0,77.0,24.03,0.89,1.0,1.0,1.0,0.0,28.87,64,0.24,396,1
46.0,1.0,22.0,179.0,77.0,24.03,0.89,1.0,1.0,1.0,0.0,28.76,64,1.2,396,2
46.0,1.0,22.0,179.0,77.0,24.03,0.89,1.0,1.0,1.0,0.0,28.98,64,0.36,396,3
49.0,0.0,23.0,170.0,60.0,20.76,0.88,1.0,-1.0,-1.0,0.0,28.0,64,0.48,396,0
49.0,0.0,23.0,170.0,60.0,20.76,0.88,1.0,-1.0,-1.0,0.0,28.33,64,0.12,396,1
49.0,0.0,23.0,170.0,60.0,20.76,0.88,1.0,-1.0,-1.0,0.0,28.48,64,0.72,396,2
49.0,0.0,23.0,170.0,60.0,20.76,0.88,1.0,-1.0,-1.0,0.0,28.56,64,0.72,396,3
51.0,0.0,23.0,163.0,55.0,20.7,0.89,1.0,-1.0,-1.0,0.0,28.0,64,0.84,396,0
51.0,0.0,23.0,163.0,55.0,20.7,0.89,1.0,-1.0,-1.0,0.0,28.62,64,0.96,396,1
51.0,0.0,23.0,163.0,55.0,20.7,0.89,1.0,-1.0,-1.0,0.0,28.57,64,0.24,396,2
51.0,0.0,23.0,163.0,55.0,20.7,0.89,1.0,-1.0,-1.0,0.0,28.76,64,0.72,396,3
8.0,0.0,28.0,168.0,54.0,19.13,0.49,1.0,0.0,1.0,0.0,28.5,64,0.84,397,0
8.0,0.0,28.0,168.0,54.0,19.13,0.49,1.0,0.0,1.0,0.0,29.21,64,1.08,397,1
8.0,0.0,28.0,168.0,54.0,19.13,0.49,1.0,0.0,1.0,0.0,28.8,64,0.36,397,2
8.0,0.0,28.0,168.0,54.0,19.13,0.49,1.0,0.0,1.0,0.0,29.49,64,0.0,397,3
9.0,1.0,22.0,180.0,65.0,20.06,1.05,1.0,-1.0,-1.0,0.0,28.5,64,1.2,397,0
9.0,1.0,22.0,180.0,65.0,20.06,1.05,1.0,-1.0,-1.0,0.0,29.23,64,0.36,397,1
9.0,1.0,22.0,180.0,65.0,20.06,1.05,1.0,-1.0,-1.0,0.0,28.74,64,0.72,397,2
9.0,1.0,22.0,180.0,65.0,20.06,1.05,1.0,-1.0,-1.0,0.0,28.61,64,1.08,397,3
14.0,1.0,24.0,181.0,70.0,21.37,1.16,1.0,-1.0,1.0,0.0,28.5,64,0.48,397,0
14.0,1.0,24.0,181.0,70.0,21.37,1.16,1.0,-1.0,1.0,0.0,28.58,64,0.36,397,1
14.0,1.0,24.0,181.0,70.0,21.37,1.16,1.0,-1.0,1.0,0.0,28.85,64,0.84,397,2
14.0,1.0,24.0,181.0,70.0,21.37,1.16,1.0,-1.0,1.0,0.0,29.06,64,0.6,397,3
16.0,1.0,23.0,180.0,70.0,21.6,2.27,1.0,-1.0,-1.0,0.0,28.5,64,0.48,397,0
16.0,1.0,23.0,180.0,70.0,21.6,2.27,1.0,-1.0,-1.0,0.0,28.95,64,1.08,397,1
16.0,1.0,23.0,180.0,70.0,21.6,2.27,1.0,-1.0,-1.0,0.0,29.21,64,0.96,397,2
16.0,1.0,23.0,180.0,70.0,21.6,2.27,1.0,-1.0,-1.0,0.0,28.99,64,0.96,397,3
18.0,0.0,22.0,163.0,48.0,18.07,1.09,1.0,-1.0,-1.0,0.0,28.5,64,0.72,397,0
18.0,0.0,22.0,163.0,48.0,18.07,1.09,1.0,-1.0,-1.0,0.0,29.4,64,0.6,397,1
18.0,0.0,22.0,163.0,48.0,18.07,1.09,1.0,-1.0,-1.0,0.0,29.2,64,0.24,397,2
18.0,0.0,22.0,163.0,48.0,18.07,1.09,1.0,-1.0,-1.0,0.0,28.75,64,0.48,397,3
30.0,1.0,31.0,180.0,66.0,20.37,0.59,1.0,0.0,1.0,0.0,28.5,64,0.6,397,0
30.0,1.0,31.0,180.0,66.0,20.37,0.59,1.0,0.0,1.0,0.0,28.79,64,0.24,397,1
30.0,1.0,31.0,180.0,66.0,20.37,0.59,1.0,0.0,1.0,0.0,29.43,64,0.72,397,2
30.0,1.0,31.0,180.0,66.0,20.37,0.59,1.0,0.0,1.0,0.0,28.92,64,0.12,397,3
43.0,0.0,28.0,161.0,57.0,21.99,0.44,1.0,1.0,0.0,0.0,28.5,64,0.72,397,0
43.0,0.0,28.0,161.0,57.0,21.99,0.44,1.0,1.0,0.0,0.0,28.85,64,0.72,397,1
43.0,0.0,28.0,161.0,57.0,21.99,0.44,1.0,1.0,0.0,0.0,29.38,64,0.48,397,2
43.0,0.0,28.0,161.0,57.0,21.99,0.44,1.0,1.0,0.0,0.0,29.08,64,0.96,397,3
46.0,1.0,22.0,179.0,77.0,24.03,0.89,1.0,1.0,1.0,0.0,28.5,64,1.08,397,0
46.0,1.0,22.0,179.0,77.0,24.03,0.89,1.0,1.0,1.0,0.0,29.03,64,0.72,397,1
46.0,1.0,22.0,179.0,77.0,24.03,0.89,1.0,1.0,1.0,0.0,28.65,64,0.24,397,2
46.0,1.0,22.0,179.0,77.0,24.03,0.89,1.0,1.0,1.0,0.0,28.76,64,0.36,397,3
49.0,0.0,23.0,170.0,60.0,20.76,0.88,1.0,-1.0,-1.0,0.0,28.5,64,0.84,397,0
49.0,0.0,23.0,170.0,60.0,20.76,0.88,1.0,-1.0,-1.0,0.0,29.04,64,0.72,397,1
49.0,0.0,23.0,170.0,60.0,20.76,0.88,1.0,-1.0,-1.0,0.0,29.04,64,0.36,397,2
49.0,0.0,23.0,170.0,60.0,20.76,0.88,1.0,-1.0,-1.0,0.0,29.03,64,0.48,397,3
51.0,0.0,23.0,163.0,55.0,20.7,0.89,1.0,-1.0,-1.0,0.0,28.5,64,0.84,397,0
51.0,0.0,23.0,163.0,55.0,20.7,0.89,1.0,-1.0,-1.0,0.0,29.19,64,0.84,397,1
51.0,0.0,23.0,163.0,55.0,20.7,0.89,1.0,-1.0,-1.0,0.0,28.88,64,0.6,397,2
51.0,0.0,23.0,163.0,55.0,20.7,0.89,1.0,-1.0,-1.0,0.0,29.42,64,0.72,397,3
8.0,0.0,28.0,168.0,54.0,19.13,0.49,1.0,0.0,1.0,0.0,29.0,64,0.0,398,0
8.0,0.0,28.0,168.0,54.0,19.13,0.49,1.0,0.0,1.0,0.0,29.91,64,0.48,398,1
8.0,0.0,28.0,168.0,54.0,19.13,0.49,1.0,0.0,1.0,0.0,29.8,64,0.6,398,2
8.0,0.0,28.0,168.0,54.0,19.13,0.49,1.0,0.0,1.0,0.0,29.9,64,0.12,398,3
9.0,1.0,22.0,180.0,65.0,20.06,1.05,1.0,-1.0,-1.0,0.0,29.0,64,0.12,398,0
9.0,1.0,22.0,180.0,65.0,20.06,1.05,1.0,-1.0,-1.0,0.0,29.74,64,0.48,398,1
9.0,1.0,22.0,180.0,65.0,20.06,1.05,1.0,-1.0,-1.0,0.0,29.89,64,0.6,398,2
